litter_id,dam_id,grid,food,year,litter_size,litter_fit,part,fieldBDate,n1_date,n2_date,mean_growth,byear,dam_age,num_trees,cone_counts,cone_index,mast,EXP,Exp_label,prev_year,cone_index_tm1,mast_tm1,local_density
1334,2463,LL,0,1994,3,0,136,1994-05-16,167,167,NA,1988,6,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1335,2497,LL,1,1994,3,1,94,1994-04-04,116,116,NA,1991,3,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1336,2509,LL,3,1994,3,1,102,1994-04-12,108,122,2,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1337,2512,LL,0,1994,2,0,93,1994-04-03,152,152,NA,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1338,2531,LL,0,1994,3,0,78,1994-03-19,120,120,NA,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1339,2538,LL,1,1994,4,0,98,1994-04-08,107,122,2.266665,1991,3,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1340,2546,LL,0,1994,2,0,73,1994-03-14,109,109,NA,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1341,2552,LL,3,1994,4,1,98,1994-04-08,99,122,1.80435,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1344,2633,LL,2,1994,3,0,113,1994-04-23,117,136,2.192983333,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1345,2661,LL,0,1994,1,0,103,1994-04-13,120,127,2.14286,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1346,2703,LL,0,1994,3,0,101,1994-04-11,120,120,NA,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1347,2733,LL,4,1994,3,1,102,1994-04-12,108,122,1.97619,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1351,2782,LL,0,1994,2,0,97,1994-04-07,111,125,3.25,1991,3,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1354,3013,LL,3,1994,4,0,106,1994-04-16,108,126,2.7916675,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1355,3059,LL,2,1994,3,0,120,1994-04-30,122,145,2.630435,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1356,3148,LL,1,1994,4,0,95,1994-04-05,101,118,2.27941,1991,3,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1358,3231,LL,2,1994,3,1,97,1994-04-07,108,120,1.88889,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1362,3256,LL,0,1994,3,0,95,1994-04-05,108,118,1.933333333,1991,3,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1363,3294,LL,0,1994,2,0,108,1994-04-18,120,136,2.71875,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1364,3364,LL,0,1994,4,0,104,1994-04-14,108,126,1.63889,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1365,3373,LL,1,1994,3,0,88,1994-03-29,92,109,2.45098,1991,3,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1367,3413,LL,4,1994,3,0,95,1994-04-05,108,122,1.833336666,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1368,3512,LL,0,1994,3,0,102,1994-04-12,108,126,1.62963,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1369,3514,LL,0,1994,3,0,83,1994-03-24,96,111,2.4,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1370,3629,LL,3,1994,3,0,106,1994-04-16,117,130,1.692306666,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1372,3637,LL,2,1994,4,0,96,1994-04-06,108,120,2.166665,1992,2,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1373,3736,LL,0,1994,4,0,107,1994-04-17,117,131,2.071426666,1993,1,110,1.2791,0.29812495674388617,0,c,1,1993,3.369547088357158,1,NA
1379,2098,SU,0,1994,2,0,82,1994-03-23,99,107,1.875,1989,5,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,NA
1380,2119,SU,0,1994,1,0,72,1994-03-13,89,99,2.3,1988,6,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,NA
1381,2158,SU,0,1994,3,0,99,1994-04-09,138,138,NA,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,NA
1382,2227,SU,0,1994,3,0,119,1994-04-29,123,141,2.148146666,1989,5,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,NA
1384,2295,SU,0,1994,4,0,127,1994-05-07,138,151,1.21154,1987,7,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,NA
1388,2409,SU,0,1994,3,0,77,1994-03-18,89,101,2.36111,1990,4,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,NA
1389,2411,SU,0,1994,3,0,98,1994-04-08,111,123,1.41667,1991,3,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.687950149996454
1390,2429,SU,0,1994,2,0,74,1994-03-15,133,133,NA,1991,3,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,1.8391237868396793
1391,2464,SU,0,1994,3,0,110,1994-04-20,120,135,2.22222,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,3.112363331574842
1392,2467,SU,0,1994,3,1,85,1994-03-26,99,109,2.6,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.546479089470325
1393,2469,SU,0,1994,2,0,102,1994-04-12,124,129,2,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,3.607512043416294
1394,2475,SU,0,1994,3,0,75,1994-03-16,89,101,2.52778,1990,4,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,4.102660755257746
1396,2478,SU,0,1994,3,0,114,1994-04-24,116,136,2.216666666,1992,2,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,3.253834392100971
1397,2483,SU,0,1994,3,0,96,1994-04-06,124,124,NA,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,3.9611896947316168
1398,2488,SU,0,1994,3,0,95,1994-04-05,111,118,2.333333333,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,3.8197186342054876
1399,2489,SU,0,1994,3,0,98,1994-04-08,123,123,NA,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.263536968418067
1402,2529,SU,0,1994,4,0,97,1994-04-07,97,123,0.875,1992,2,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,3.466040982890165
1403,2533,SU,0,1994,3,0,80,1994-03-21,95,109,2.285713333,1991,3,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,4.102660755257746
1405,2660,SU,0,1994,4,0,73,1994-03-14,89,107,2.055555,1992,2,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.1220659078919377
1407,2697,SU,0,1994,4,0,85,1994-03-26,103,109,2,1990,4,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,1.8391237868396793
1408,2710,SU,0,1994,3,0,104,1994-04-14,111,126,1.77778,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,0.8488263631567751
1409,2757,SU,0,1994,3,2,69,1994-03-10,89,89,NA,1991,3,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,3.8197186342054876
1412,3160,SU,0,1994,4,0,117,1994-04-27,122,138,2.015625,1991,3,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,1.9805948473658084
1413,3168,SU,0,1994,3,1,72,1994-03-13,94,94,NA,1991,3,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.640793129821078
1414,3245,SU,0,1994,3,0,101,1994-04-11,111,126,2.066666666,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.970892271048713
1415,3334,SU,0,1994,4,0,100,1994-04-10,123,123,NA,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.8294212105225833
1419,3709,SU,0,1994,3,1,90,1994-03-31,99,115,2.5625,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.546479089470325
1421,4254,SU,0,1994,3,0,98,1994-04-08,111,123,1.527776666,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,1.933437827190432
1423,4312,SU,0,1994,4,1,105,1994-04-15,119,129,2.325,1993,1,48,0.5581,0.25034317564253905,0,c,1,1993,3.9881452787572513,1,2.687950149996454
1428,2558,EN,0,1995,3,0,146,1995-05-26,152,NA,NA,1993,2,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1430,2648,EN,0,1995,1,1,135,1995-05-15,180,180,NA,1992,3,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1431,2657,EN,0,1995,1,0,146,1995-05-26,196,196,NA,1990,5,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1432,2732,EN,0,1995,5,2,162,1995-06-11,162,188,0.90385,1993,2,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1434,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1437,2967,EN,0,1995,3,0,164,1995-06-13,171,NA,NA,1993,2,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1439,3178,EN,0,1995,2,2,131,1995-05-11,194,194,NA,1991,4,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1440,3180,EN,0,1995,4,0,161,1995-06-10,166,NA,NA,1992,3,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1441,3181,EN,0,1995,1,0,157,1995-06-06,163,191,1.64286,1992,3,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1442,3199,EN,0,1995,3,0,165,1995-06-14,178,186,1,1993,2,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA
1444,2526,KL,0,1995,3,0,147,1995-05-27,152,NA,NA,1991,4,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1448,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,2667,KL,0,1995,4,1,142,1995-05-22,144,166,1.7727275,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1451,2676,KL,0,1995,1,0,152,1995-06-01,184,184,NA,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1452,2677,KL,0,1995,2,1,145,1995-05-25,168,168,NA,1994,1,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1453,2753,KL,0,1995,3,0,137,1995-05-17,137,172,1.02857,1994,1,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1455,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,2791,KL,0,1995,3,0,127,1995-05-07,129,146,1.47059,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1458,2918,KL,0,1995,4,0,131,1995-05-11,132,NA,NA,1994,1,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,1.2732395447351625
1459,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1460,3102,KL,0,1995,4,0,132,1995-05-12,133,166,2.166665,1994,1,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1461,3116,KL,0,1995,3,2,152,1995-06-01,166,178,1.833333333,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,4.244131815783875
1462,3159,KL,0,1995,2,2,126,1995-05-06,130,146,1.59375,1992,3,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,NA
1465,3259,KL,0,1995,2,1,133,1995-05-13,136,169,1.36364,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,4.385602876310005
1467,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,3524,KL,0,1995,7,0,132,1995-05-12,132,NA,NA,1994,1,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,0.9195618934198396
1469,3525,KL,0,1995,2,0,131,1995-05-11,133,NA,NA,1991,4,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,1.9805948473658084
1472,3618,KL,0,1995,3,0,137,1995-05-17,141,NA,NA,1991,4,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,4.621387977186886
1473,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,3674,KL,0,1995,2,1,164,1995-06-13,164,187,1.82609,1994,1,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,3.6782475736793585
1475,3700,KL,0,1995,3,3,139,1995-05-19,144,164,1.733333333,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,4.385602876310005
1476,3720,KL,0,1995,3,0,140,1995-05-20,141,NA,NA,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,4.102660755257746
1477,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,3750,KL,0,1995,3,0,120,1995-04-30,131,NA,NA,1992,3,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,2.1220659078919377
1479,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,3783,KL,0,1995,2,0,152,1995-06-01,169,169,NA,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,1.4147106052612917
1481,3811,KL,0,1995,3,1,141,1995-05-21,142,178,2.52778,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,0.9902974236829042
1483,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,4245,KL,0,1995,3,2,141,1995-05-21,152,169,2,1992,3,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,1.4147106052612917
1485,4309,KL,0,1995,3,0,136,1995-05-16,142,164,1.636363333,1992,3,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,1.2732395447351625
1486,4428,KL,0,1995,3,1,164,1995-06-13,169,187,2.796296666,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,1.4147106052612917
1488,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1489,4472,KL,0,1995,2,2,164,1995-06-13,164,164,NA,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,3.348148432451724
1491,4569,KL,0,1995,3,1,133,1995-05-13,139,159,2.1,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,3.112363331574842
1492,4704,KL,0,1995,3,2,130,1995-05-10,131,151,1.833333333,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,4.173396285520811
1493,5020,KL,0,1995,3,2,105,1995-04-15,130,136,1.222223333,1993,2,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,2.1220659078919377
1494,6230,KL,0,1995,3,2,138,1995-05-18,169,169,NA,1994,1,22491,133.875,3.6682697773292223,0,c,1,1994,0.37579609717836776,0,2.687950149996454
1495,2512,LL,4,1995,5,0,136,1995-05-16,143,158,0.666664,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1498,2546,LL,4,1995,6,0,157,1995-06-06,158,179,0.674603333,1992,3,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1499,2552,LL,0,1995,4,0,144,1995-05-24,153,NA,NA,1992,3,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1501,2585,LL,0,1995,3,0,163,1995-06-12,166,NA,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1502,2609,LL,0,1995,4,0,161,1995-06-10,164,NA,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1505,2703,LL,0,1995,3,2,167,1995-06-16,191,191,NA,1992,3,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1508,2759,LL,0,1995,4,3,145,1995-05-25,150,177,1.530866666,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1510,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1511,2780,LL,0,1995,3,3,164,1995-06-13,205,205,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1514,2864,LL,0,1995,5,2,192,1995-07-11,201,213,2.033334,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1515,3013,LL,0,1995,4,0,161,1995-06-10,164,NA,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1516,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,3148,LL,0,1995,4,0,167,1995-06-16,191,191,NA,1991,4,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1520,3231,LL,0,1995,3,0,155,1995-06-04,160,174,1.857143333,1992,3,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1521,3236,LL,0,1995,3,0,152,1995-06-01,156,NA,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1522,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1524,3240,LL,4,1995,3,0,133,1995-05-13,135,NA,NA,1991,4,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1525,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,3256,LL,0,1995,3,2,159,1995-06-08,168,188,1.3,1991,4,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1527,3294,LL,0,1995,4,1,156,1995-06-05,172,172,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1528,3364,LL,0,1995,1,1,159,1995-06-08,160,180,1.15,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1529,3373,LL,0,1995,5,1,163,1995-06-12,172,186,1.471428,1991,4,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1531,3413,LL,0,1995,3,2,149,1995-05-29,177,177,NA,1992,3,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1532,3414,LL,0,1995,3,2,163,1995-06-12,163,184,1.25397,1994,1,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1533,3476,LL,0,1995,3,2,164,1995-06-13,171,191,1.516666666,1994,1,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1534,3512,LL,0,1995,3,0,138,1995-05-18,138,NA,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1535,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,3514,LL,4,1995,5,2,155,1995-06-04,156,178,1.318183333,1992,3,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1537,3515,LL,0,1995,5,0,160,1995-06-09,164,NA,NA,1994,1,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1538,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,3629,LL,0,1995,3,1,156,1995-06-05,158,174,1.875,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1540,3636,LL,0,1995,3,2,165,1995-06-14,178,178,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1541,3637,LL,0,1995,2,0,150,1995-05-30,157,NA,NA,1992,3,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1542,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1543,3736,LL,0,1995,4,0,146,1995-05-26,148,NA,NA,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1544,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1546,4228,LL,0,1995,5,0,203,1995-07-22,214,223,2.333334,1993,2,8626,100.3023,3.136662751371041,0,c,1,1994,0.29812495674388617,0,NA
1549,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,2533,SU,0,1995,3,0,144,1995-05-24,165,165,NA,1991,4,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,NA
1555,2566,SU,0,1995,3,0,126,1995-05-06,131,NA,NA,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,NA
1556,2652,SU,0,1995,4,0,155,1995-06-04,156,177,2.031746666,1994,1,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,NA
1557,2660,SU,0,1995,3,1,155,1995-06-04,160,178,1.685183333,1992,3,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,NA
1559,2697,SU,0,1995,3,0,196,1995-07-15,196,NA,NA,1990,5,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.1220659078919377
1561,2710,SU,0,1995,2,2,147,1995-05-27,159,165,1.83333,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,NA
1562,2757,SU,0,1995,2,2,151,1995-05-31,192,192,NA,1991,4,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,NA
1563,2787,SU,0,1995,4,2,178,1995-06-27,184,198,0.9821425,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.8294212105225833
1564,3126,SU,0,1995,4,3,178,1995-06-27,198,198,NA,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,3.112363331574842
1565,3160,SU,0,1995,2,1,156,1995-06-05,158,179,1.80952,1991,4,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,NA
1566,3168,SU,0,1995,5,3,180,1995-06-29,181,201,1.48,1991,4,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,1.9805948473658086
1567,3245,SU,0,1995,4,2,138,1995-05-18,147,159,2.027776666,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.970892271048713
1568,3334,SU,0,1995,4,2,146,1995-05-26,147,166,1.36842,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,1.8391237868396793
1569,3335,SU,0,1995,3,2,164,1995-06-13,167,186,1.543856666,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.546479089470325
1570,3420,SU,0,1995,3,2,157,1995-06-06,158,189,2.774196666,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,1.6976527263135501
1571,3423,SU,0,1995,1,1,159,1995-06-08,160,180,1.3,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.405008028944196
1572,3526,SU,0,1995,3,1,171,1995-06-20,174,184,3.066666666,1994,1,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,3.5367765131532294
1573,3709,SU,0,1995,4,1,140,1995-05-20,150,159,1.416665,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,1.6504957061381738
1574,3820,SU,0,1995,3,3,159,1995-06-08,160,186,1.628206666,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.263536968418067
1575,4254,SU,0,1995,4,3,155,1995-06-04,156,186,1.333335,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,1.3675535850859153
1576,4272,SU,0,1995,3,2,191,1995-07-10,206,213,2.95238,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,3.253834392100971
1577,4312,SU,0,1995,4,0,154,1995-06-03,158,178,2.35,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.1220659078919377
1578,4316,SU,0,1995,4,1,148,1995-05-28,153,168,1.4166675,1994,1,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,3.3953054526271003
1579,4325,SU,0,1995,3,0,157,1995-06-06,187,NA,NA,1994,1,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.8294212105225833
1580,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1583,4439,SU,0,1995,3,2,165,1995-06-14,167,186,1.333333333,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.7586856802595188
1584,4603,SU,0,1995,4,2,159,1995-06-08,160,184,1.708335,1994,1,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,2.970892271048713
1585,4642,SU,0,1995,4,0,163,1995-06-12,164,NA,NA,1993,2,6579,76.5,2.821360072493828,0,c,1,1994,0.25034317564253905,0,3.0416278013117775
1586,4688,AG,0,1996,2,0,94,1996-04-03,114,114,NA,1999,-3,NA,NA,NA,NA,NA,NA,1995,3.1138088256745706,0,NA
1587,8787,AG,10,1996,3,0,76,1996-03-16,90,115,2.146666666,NA,NA,NA,NA,NA,NA,NA,NA,1995,3.1138088256745706,0,NA
1588,8788,AG,0,1996,4,0,84,1996-03-24,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,3.1138088256745706,0,NA
1589,8789,AG,10,1996,3,0,89,1996-03-29,91,117,1.487183333,NA,NA,NA,NA,NA,NA,NA,NA,1995,3.1138088256745706,0,NA
